Unnamed: 0,im,Old,Female,DarkSkin,ita
94,186961.jpg,False,False,False,40.90297703502194
95,188647.jpg,False,False,False,31.21974518104341
96,064297.jpg,False,False,False,34.59280118016228
97,018660.jpg,False,False,False,47.84184088779821
98,151691.jpg,False,False,False,44.43653050049737
99,087707.jpg,False,False,False,32.82254685138607
100,039192.jpg,False,False,False,30.937929701005373
101,074417.jpg,False,False,False,28.435104428942505
102,177650.jpg,False,False,False,39.79087918055145
103,132736.jpg,False,False,False,32.700702019386036
104,200161.jpg,False,False,False,35.963736304910725
105,176573.jpg,False,False,False,30.676052869181284
106,049531.jpg,False,False,False,38.24107921044594
107,167483.jpg,False,False,False,35.85964897894973
108,060246.jpg,False,False,False,31.47408872587954
109,193875.jpg,False,False,False,35.312112772219145
110,154122.jpg,False,False,False,35.433918129614725
111,151934.jpg,False,False,True,22.237244493946733
112,047063.jpg,False,False,False,29.59855420500897
113,135034.jpg,False,False,False,34.75023009917543
114,110946.jpg,False,False,False,38.218439826800925
115,112621.jpg,False,False,False,28.05622433177405
116,105092.jpg,False,False,False,38.061503345008376
117,016917.jpg,False,False,False,33.10095067297657
118,009858.jpg,False,False,False,36.80855678698597
119,163817.jpg,False,False,False,40.96988297347642
120,191781.jpg,False,False,False,33.929936536264314
121,132111.jpg,False,False,False,39.01632474013221
122,008790.jpg,False,False,False,33.948685023756155
123,071192.jpg,False,False,True,24.22128295693993
124,053125.jpg,False,False,False,39.55736587784574
125,117811.jpg,False,False,False,37.50595354240406
126,029337.jpg,False,False,False,33.80505839499108
127,110390.jpg,False,False,False,30.75284287192648
128,194348.jpg,False,False,False,28.34501764082759
129,177933.jpg,False,False,True,22.39083218119015
130,045085.jpg,False,False,False,29.07830575033433
131,153525.jpg,False,False,False,33.001534989640234
132,146974.jpg,False,False,False,28.128412574330696
133,110296.jpg,False,False,False,35.94081353905796
134,102885.jpg,False,False,False,39.87713968303978
135,190146.jpg,False,False,False,31.459229724984798
136,198181.jpg,False,False,False,35.148873855927555
137,026239.jpg,False,False,False,32.82675411111061
138,147245.jpg,False,False,False,29.167960760329546
139,179664.jpg,False,False,False,40.80912281863235
140,012342.jpg,False,False,False,42.26855981183925
141,032351.jpg,False,False,False,43.15268610413768
142,077580.jpg,False,False,True,22.79102259096609
143,027682.jpg,False,False,False,35.51071961569699
144,037457.jpg,False,False,True,19.648820030935983
145,060458.jpg,False,False,False,28.15537980366919
146,002880.jpg,False,False,False,41.0238358502962
147,088085.jpg,False,False,False,34.56002495084721
148,172181.jpg,False,False,True,22.77852284598489
149,094400.jpg,False,False,False,30.36078368308917
150,039409.jpg,False,False,False,47.12483238808582
151,158184.jpg,False,False,False,34.562563803530566
152,153626.jpg,False,False,False,31.448278645639
153,160227.jpg,False,False,False,42.12191455569044
154,167846.jpg,False,False,False,41.24872219975843
155,180291.jpg,False,False,False,34.35140736403497
156,094056.jpg,False,False,False,41.98557794450717
157,061039.jpg,False,False,False,41.57422594710374
158,081830.jpg,False,False,False,38.26415429593844
159,060951.jpg,False,False,False,47.50402787502222
160,188055.jpg,False,False,False,35.20140481857796
161,046545.jpg,False,False,False,43.370313094737625
162,020016.jpg,False,False,False,33.25821612492284
163,005583.jpg,False,False,False,38.609463616795225
164,140737.jpg,False,False,True,26.60839402367415
165,170545.jpg,False,False,False,39.483911380158354
166,158666.jpg,False,False,False,39.839953286448285
167,153717.jpg,False,False,False,31.18795574815701
168,199692.jpg,False,False,False,38.432255288566225
169,109649.jpg,False,False,False,33.62152119850052
170,172729.jpg,False,False,True,15.37138071261393
171,194783.jpg,False,False,False,28.63544571175152
172,097064.jpg,False,False,False,34.794162716875555
173,002750.jpg,False,False,True,24.971422463176488
174,174375.jpg,False,False,False,37.61740166007819
175,179205.jpg,False,False,False,35.53963974441073
176,002215.jpg,False,False,False,37.653913859427135
177,151633.jpg,False,False,False,33.52233537440653
178,032454.jpg,False,False,False,29.086404147041673
179,097722.jpg,False,False,False,34.79951593655795
180,181888.jpg,False,False,False,35.2914660686688
181,016418.jpg,False,False,False,46.876426668377896
182,122789.jpg,False,False,True,23.034714203067193
183,082235.jpg,False,False,True,24.52879659126264
184,051051.jpg,False,False,False,35.164116995088875
185,131315.jpg,False,False,True,20.911018574647667
186,086112.jpg,False,False,False,31.68966074191109
187,171074.jpg,False,False,False,41.57629859776527
188,074554.jpg,False,False,False,33.566845677697295
189,119715.jpg,False,False,True,26.266150825438967
190,151681.jpg,False,False,True,26.611010273028068
191,121833.jpg,False,False,False,28.249202641421288
192,145853.jpg,False,False,True,26.232958583764585
193,117413.jpg,False,False,False,39.650259661153356
194,164032.jpg,False,False,False,28.94154658858031
195,021098.jpg,False,False,True,24.524612803811394
196,105367.jpg,False,False,False,44.70145097269613
197,067845.jpg,False,False,False,39.813248484700225
198,061335.jpg,False,False,True,22.9662069821809
199,167722.jpg,False,False,False,33.4371977332199
200,034786.jpg,False,False,False,40.36356552846095
201,072414.jpg,False,False,False,40.76462641913962
202,176505.jpg,False,False,False,43.126598760761354
203,034730.jpg,False,False,False,35.45101666369725
204,039019.jpg,False,False,True,19.887258593209875
205,044701.jpg,False,False,False,37.57815841280106
206,103968.jpg,False,False,False,37.47386558794317
207,106286.jpg,False,False,False,38.321677567045725
208,100745.jpg,False,False,True,23.473349291658955
209,040102.jpg,False,False,False,42.47118337272731
210,125081.jpg,False,False,False,39.65553554855863
211,200247.jpg,False,False,False,44.012470195040095
212,168052.jpg,False,False,False,39.14082855542351
213,134260.jpg,False,False,False,37.22973882428949
214,018529.jpg,False,False,True,26.01796260857429
215,056224.jpg,False,False,False,42.5804491455604
216,023347.jpg,False,False,False,33.410513219569275
217,137341.jpg,False,False,False,34.05567959472412
218,124058.jpg,False,False,False,44.22176808405069
219,099188.jpg,False,False,False,35.47001570601916
220,078954.jpg,False,False,False,44.36862230616765
221,049784.jpg,False,False,True,27.306408888672905
222,133002.jpg,False,False,False,29.88807303656162
223,156511.jpg,False,False,False,28.51538706590853
224,077284.jpg,False,False,False,42.34616751294652
225,016741.jpg,False,False,False,34.183545797163944
226,117506.jpg,False,False,True,21.890704250878297
227,052706.jpg,False,False,False,45.537610510866145
228,122387.jpg,False,False,True,26.437918267744518
229,176161.jpg,False,False,True,22.383370836856
230,040211.jpg,False,False,False,28.743768758848486
231,066736.jpg,False,False,True,26.72525003351405
232,136484.jpg,False,False,False,36.12113644445896
233,168260.jpg,False,False,False,32.555979468879066
234,181103.jpg,False,False,False,34.610704563396304
235,008471.jpg,False,False,False,33.623317200081694
236,047402.jpg,False,False,False,37.59718603194287
237,181956.jpg,False,False,False,37.680081395401565
238,138355.jpg,False,False,False,41.23566843577872
239,031596.jpg,False,False,False,36.41860009781641
240,093661.jpg,False,False,False,34.67601178432605
241,136812.jpg,False,False,False,31.166415811127766
242,040936.jpg,False,False,True,23.34975280903781
243,125792.jpg,False,False,False,41.05102205014537
244,185698.jpg,False,False,False,34.77716117855647
245,136282.jpg,False,False,False,38.92674847076373
246,035960.jpg,False,False,False,31.530635939786247
247,037669.jpg,False,False,False,43.57220708847965
248,202585.jpg,False,False,True,21.74968901831613
249,004441.jpg,False,False,False,36.88505787185215
250,125687.jpg,False,False,False,45.643535118252885
251,084032.jpg,False,False,False,33.83809352392685
252,013122.jpg,False,False,False,33.447528776415055
253,071617.jpg,False,False,False,38.49432480701064
254,180335.jpg,False,False,False,33.80248994833631
255,049056.jpg,False,False,False,38.9834580164115
256,155301.jpg,False,False,False,41.76142322541823
257,173406.jpg,False,False,False,39.777139846060024
258,035733.jpg,False,False,True,24.034099717923922
259,050165.jpg,False,False,False,33.08891238968286
260,184644.jpg,False,False,False,35.92394821974057
261,121501.jpg,False,False,False,29.159758678811393
262,198261.jpg,False,False,False,33.67071320767407
263,050506.jpg,False,False,False,28.279980321531443
264,145380.jpg,False,False,False,28.049581627578245
265,097988.jpg,False,False,False,34.376758523004696
266,156366.jpg,False,False,False,28.29585743797691
267,010264.jpg,False,False,False,37.350946194261844
268,056755.jpg,False,False,False,43.52788572832317
269,069983.jpg,False,False,False,33.19550932383697
270,143543.jpg,False,False,False,40.834010088078905
271,068189.jpg,False,False,False,29.830574524401012
272,011720.jpg,False,False,False,34.91032267369239
273,079243.jpg,False,False,False,46.939565825598756
274,121134.jpg,False,False,False,49.36765506923196
275,191896.jpg,False,False,False,28.26712976088729
276,004276.jpg,False,False,False,48.2852561116661
277,002225.jpg,False,False,True,25.95196197719449
278,016131.jpg,False,False,False,36.73362172714457
279,134751.jpg,False,False,False,30.069867500456446
280,140862.jpg,False,False,False,34.39932585686465
281,155134.jpg,False,False,False,41.27477952847403
282,006287.jpg,False,False,False,37.16246976424696
283,054748.jpg,False,False,False,37.83890515197898
284,007124.jpg,False,False,False,39.220610760193686
285,131545.jpg,False,False,False,31.639529130060325
286,202149.jpg,False,False,False,44.14718245774851
287,183112.jpg,False,False,False,32.249291677733915
288,125701.jpg,False,False,False,30.75172704597298
289,054997.jpg,False,False,False,36.28501110679386
290,137560.jpg,False,False,False,35.4298880959349
291,045230.jpg,False,False,True,25.16736178824837
292,096860.jpg,False,False,False,45.12179185035296
293,199316.jpg,False,False,False,31.784068367836234
294,135632.jpg,False,False,False,40.89075425673993
295,055903.jpg,False,False,True,27.734476054175744
296,171059.jpg,False,False,False,31.71983298628714
297,191594.jpg,False,False,False,34.094095524415415
298,090999.jpg,False,False,False,33.66236356947113
299,163658.jpg,False,False,False,30.854359470897155
300,096219.jpg,False,False,False,33.395337296859324
301,132396.jpg,False,False,True,21.79873227336273
302,121558.jpg,False,False,False,37.43932485135581
303,056284.jpg,False,False,False,39.81380934806168
304,192974.jpg,False,False,False,39.44198732386125
305,107248.jpg,False,False,False,38.16939917790511
306,194781.jpg,False,False,False,35.367903282922406
307,035219.jpg,False,False,False,39.19322800296081
308,038720.jpg,False,False,False,37.83140643380507
309,036730.jpg,False,False,False,38.13397324235295
310,059580.jpg,False,False,False,38.15064413921869
311,140823.jpg,False,False,False,44.62700678659353
312,080770.jpg,False,False,False,37.68876803005331
313,134813.jpg,False,False,False,41.36847733619953
314,077467.jpg,False,False,False,41.270819542747844
315,152228.jpg,False,False,True,26.979731876281363
316,054969.jpg,False,False,False,32.415877490937106
317,017058.jpg,False,False,False,37.27407333788501
318,055158.jpg,False,False,True,20.777331109418753
319,121760.jpg,False,False,False,30.68452415026964
320,178790.jpg,False,False,False,28.023632310869413
321,000486.jpg,False,False,False,40.544847401286795
322,052046.jpg,False,False,False,32.694620569869926
323,194104.jpg,False,False,False,42.932004873116455
324,127819.jpg,False,False,False,33.54894012343591
325,146117.jpg,False,False,False,41.00393461373085
326,075330.jpg,False,False,False,31.788975935850267
327,075648.jpg,False,False,True,24.30716912026564
328,105527.jpg,False,False,False,42.992302041882716
329,110369.jpg,False,False,False,43.553569489766986
330,133822.jpg,False,False,True,27.70790014361209
331,015772.jpg,False,False,False,35.46430104586687
332,030899.jpg,False,False,False,34.90430101223369
333,058596.jpg,False,False,False,36.95802457837733
334,160889.jpg,False,False,False,30.57627758201405
335,021906.jpg,False,False,False,37.71072582486372
336,184673.jpg,False,False,True,24.32740751741086
337,040793.jpg,False,False,True,27.68338220217029
338,193964.jpg,False,False,False,30.39045844239089
339,195638.jpg,False,False,False,39.4861937087557
340,122714.jpg,False,False,False,37.76669758820271
341,018111.jpg,False,False,False,36.18064946739955
342,167002.jpg,False,False,False,30.8796517665661
343,056278.jpg,False,False,False,29.39986710022476
344,037380.jpg,False,False,False,35.75000463959967
345,112592.jpg,False,False,True,23.053965518707088
346,067247.jpg,False,False,True,23.1239745281635
347,048299.jpg,False,False,False,30.450453575412368
348,107563.jpg,False,False,False,42.77557273865441
349,180090.jpg,False,False,False,34.44874815299748
350,115040.jpg,False,False,False,40.32770909986542
351,157790.jpg,False,False,False,35.862828063695495
352,042307.jpg,False,False,True,22.60197858533452
353,004736.jpg,False,False,True,26.59288966264717
354,186566.jpg,False,False,False,36.2139697724009
355,184571.jpg,False,False,False,29.727115672836675
356,123123.jpg,False,False,False,30.81800791895932
357,201772.jpg,False,False,False,37.9107490602577
358,007749.jpg,False,False,False,43.05097342821081
359,198699.jpg,False,False,False,35.131526455134605
360,143320.jpg,False,False,False,36.27045651719696
361,148474.jpg,False,False,False,51.398109774411424
362,035892.jpg,False,False,True,23.520933229418148
363,162241.jpg,False,False,False,43.60167882001579
364,045754.jpg,False,False,False,47.97392093906412
365,151052.jpg,False,False,False,38.11779888328286
366,142176.jpg,False,False,False,29.390758477737588
367,117106.jpg,False,False,True,27.825089701856037
368,105673.jpg,False,False,True,26.08916453697595
369,038097.jpg,False,False,False,37.20003040474906
370,004426.jpg,False,False,False,39.65209128731721
371,197355.jpg,False,False,False,38.01706229142041
372,072748.jpg,False,False,False,42.219524870836494
373,186921.jpg,False,False,False,44.518440036849746
374,078640.jpg,False,False,False,35.25717730444178
375,130346.jpg,False,False,False,42.60388024919526
376,156600.jpg,False,False,False,44.02597416822464
377,016474.jpg,False,False,False,41.75172365116057
378,034948.jpg,False,False,False,38.80289777061487
379,076796.jpg,False,False,False,34.90101303286325
380,115504.jpg,False,False,True,23.652113888456768
381,133239.jpg,False,False,False,42.47159830527971
382,169817.jpg,False,False,False,33.442737281046576
383,150758.jpg,False,False,False,42.655716909273636
384,197753.jpg,False,False,False,39.39985302364296
385,067976.jpg,False,False,False,36.448537773720034
386,044078.jpg,False,False,False,44.08795971658022
387,135911.jpg,False,False,False,43.08497265788355
388,123125.jpg,False,False,False,41.471150405328075
389,155562.jpg,False,False,False,34.18162420114063
390,047989.jpg,False,False,False,41.492465722600414
391,068138.jpg,False,False,False,36.60869521293951
392,011924.jpg,False,False,False,36.253816252973024
393,166069.jpg,False,False,False,31.012845599095048
394,194882.jpg,False,False,False,30.39250235218245
395,057426.jpg,False,False,False,39.474447390397174
396,147172.jpg,False,False,False,33.60074512223096
397,036096.jpg,False,False,False,30.47435029667568
398,064032.jpg,False,False,False,37.196463674818894
399,042849.jpg,False,False,True,25.58767782710101
400,164357.jpg,False,False,False,39.42019251250893
401,143697.jpg,False,False,False,30.74314571588223
402,112783.jpg,False,False,False,35.347405927034885
403,110367.jpg,False,False,False,32.9332569500386
404,049261.jpg,False,False,False,37.82277537150274
405,197712.jpg,False,False,False,40.02425577436823
406,049009.jpg,False,False,False,28.001078302908944
407,065504.jpg,False,False,False,36.06176607954679
408,007111.jpg,False,False,False,28.21442281146809
409,150947.jpg,False,False,False,36.52743201576728
410,050239.jpg,False,False,True,26.039330454824057
411,104691.jpg,False,False,False,44.812527658214464
412,049407.jpg,False,False,False,34.80502389914037
413,165510.jpg,False,False,False,35.347263979436214
414,128344.jpg,False,False,False,36.04129128360186
415,107590.jpg,False,False,False,35.011892320337054
416,051456.jpg,False,False,False,33.83146766559513
417,142207.jpg,False,False,False,35.990800722391576
418,115774.jpg,False,False,False,31.242632186886482
419,049238.jpg,False,False,True,25.53066562913412
420,000521.jpg,False,False,False,36.8772769452419
421,087941.jpg,False,False,False,36.63200285082657
422,175726.jpg,False,False,False,35.323504928260725
423,139309.jpg,False,False,False,35.874394871140865
424,041698.jpg,False,False,False,30.219621451723203
425,109152.jpg,False,False,False,35.43385486531608
426,163536.jpg,False,False,False,38.54199969585903
427,050314.jpg,False,False,False,33.058859715510685
428,179454.jpg,False,False,False,39.515569694279655
429,151561.jpg,False,False,False,43.07994540228254
430,058758.jpg,False,False,False,28.59446968296373
431,086007.jpg,False,False,False,46.978016762046
432,106625.jpg,False,False,True,20.861791351300067
433,168107.jpg,False,False,False,37.374741747314
434,173926.jpg,False,False,False,29.409534933221607
435,188150.jpg,False,False,False,33.605080913985184
436,036600.jpg,False,False,False,31.078039431417945
437,142149.jpg,False,False,False,35.465037425920855
438,092226.jpg,False,False,False,43.808063487890216
439,065533.jpg,False,False,False,32.8269134760816
440,077747.jpg,False,False,False,32.76772934543387
441,013127.jpg,False,False,False,29.254264445372982
442,062852.jpg,False,False,False,39.86428964199307
443,118037.jpg,False,False,False,40.909206261759095
444,171295.jpg,False,False,False,31.305492659631838
445,116778.jpg,False,False,True,20.548664118585858
446,024693.jpg,False,False,False,35.50213310225505
447,077430.jpg,False,False,False,30.02879689885147
448,054654.jpg,False,False,True,27.83277299770005
449,201530.jpg,False,False,False,50.30094482451052
450,153534.jpg,False,False,False,36.26014223201491
451,017800.jpg,False,False,True,25.803400089218503
452,061700.jpg,False,False,False,36.47120156496099
453,155275.jpg,False,False,False,28.070134816521243
454,004926.jpg,False,False,False,30.682120470298525
455,117748.jpg,False,False,False,34.29984657073916
456,043141.jpg,False,False,True,24.380452256114715
457,182748.jpg,False,False,False,45.8333985735259
458,050812.jpg,False,False,False,35.32012286971173
459,124289.jpg,False,False,False,43.6183903106974
460,075880.jpg,False,False,False,31.758275692653985
461,025877.jpg,False,False,False,32.90191612504552
462,127113.jpg,False,False,False,35.635503787038886
463,134270.jpg,False,False,False,33.54227464093289
464,128362.jpg,False,False,False,29.48580955289333
465,061447.jpg,False,False,False,38.64260292974974
466,185828.jpg,False,False,False,40.64932053132661
467,048349.jpg,False,False,False,35.328582671146336
468,053141.jpg,False,False,False,34.98995818045671
469,018367.jpg,False,False,False,36.16047419081423
470,069590.jpg,False,False,False,33.86158530513391
471,051075.jpg,False,False,True,25.62970735233263
472,186728.jpg,False,False,True,27.89769342075715
473,049730.jpg,False,False,False,41.89856714180215
474,094169.jpg,False,False,False,32.154037912972136
475,189708.jpg,False,False,False,44.66992190812542
476,070039.jpg,False,False,False,41.33013096013781
477,007673.jpg,False,False,True,22.712725653039602
478,112403.jpg,False,False,False,38.07153616562113
479,119674.jpg,False,False,False,39.450538339100646
480,018102.jpg,False,False,False,29.62160986126016
481,162743.jpg,False,False,True,14.344558084342859
482,078460.jpg,False,False,False,35.17936823616268
483,029973.jpg,False,False,False,33.39821172490042
484,116780.jpg,False,False,False,29.128503290229997
485,148764.jpg,False,False,False,31.18190626370216
486,072668.jpg,False,False,False,29.21370443098197
487,005531.jpg,False,False,False,42.49306086484757
488,065898.jpg,False,False,False,41.747400454744
489,153315.jpg,False,False,False,31.107268489234535
490,130176.jpg,False,False,False,28.834597326792
491,086579.jpg,False,False,False,37.352586236540326
492,105582.jpg,False,False,False,28.433302077487177
493,010927.jpg,False,False,False,40.705494829982
494,197957.jpg,False,False,False,32.34460345250827
495,041108.jpg,False,False,False,29.660286564433733
496,185362.jpg,False,False,False,37.5766460016707
497,100118.jpg,False,False,False,42.090875169226905
498,181212.jpg,False,False,False,32.27788645280453
499,080063.jpg,False,False,False,44.106062993580466
500,066264.jpg,False,False,False,38.25096263501914
501,025425.jpg,False,False,False,36.37029256553737
502,141676.jpg,False,False,False,29.468362920055913
503,110203.jpg,False,False,True,26.03831737632316
504,186248.jpg,False,False,True,16.433760955289973
505,071956.jpg,False,False,False,36.49804398992789
506,157121.jpg,False,False,False,40.317358621257455
507,135623.jpg,False,False,False,39.24372028096876
508,050004.jpg,False,False,False,35.232172523732025
509,047284.jpg,False,False,False,39.099006781922775
510,108288.jpg,False,False,False,36.995876567357286
511,135467.jpg,False,False,True,27.614461479822154
512,022975.jpg,False,False,False,29.197569199909765
513,176542.jpg,False,False,False,38.99514912209226
514,119784.jpg,False,False,True,21.318755242100057
515,192545.jpg,False,False,False,33.372933203500594
516,104761.jpg,False,False,False,37.54468292561
517,062292.jpg,False,False,False,34.677383963303086
518,055684.jpg,False,False,False,28.27751685610775
519,062039.jpg,False,False,True,26.315897542063322
520,150151.jpg,False,False,False,35.138140398071855
521,154798.jpg,False,False,False,42.96808871846679
522,179478.jpg,False,False,False,34.16767643982715
523,063470.jpg,False,False,False,33.8372116562512
524,126593.jpg,False,False,False,33.404730706637324
525,036443.jpg,False,False,False,35.21890858583125
526,153683.jpg,False,False,False,37.953090785295245
527,060904.jpg,False,False,True,23.568203197118912
528,165545.jpg,False,False,False,36.615316041878465
529,119438.jpg,False,False,False,33.491765293981835
530,131173.jpg,False,False,False,40.056744355474144
531,032670.jpg,False,False,False,34.226557353495025
532,134071.jpg,False,False,False,29.471447730954388
533,053606.jpg,False,False,False,42.33252447915848
534,142006.jpg,False,False,False,35.73205084486689
535,045519.jpg,False,False,False,29.483677494698185
536,136134.jpg,False,False,False,41.723978104049074
537,049420.jpg,False,False,True,22.967143626126074
538,058554.jpg,False,False,False,30.016335450682288
539,103430.jpg,False,False,False,31.259759920978986
540,171176.jpg,False,False,False,34.315344191080214
541,003513.jpg,False,False,False,42.13890242126169
542,195206.jpg,False,False,False,36.32462862704126
543,185894.jpg,False,False,True,21.956072820563442
544,158471.jpg,False,False,False,33.469693136211205
545,145599.jpg,False,False,False,36.53090352315485
546,187019.jpg,False,False,False,30.77682044807591
547,074152.jpg,False,False,False,30.708185418175066
548,197027.jpg,False,False,False,38.53741800930725
549,192584.jpg,False,False,False,39.399538061324364
550,097274.jpg,False,False,False,45.97607739459592
551,089940.jpg,False,False,False,32.79885434576857
552,078459.jpg,False,False,False,35.740527006221434
553,163748.jpg,False,False,False,42.2591573678155
554,144125.jpg,False,False,False,28.357423029542822
555,153253.jpg,False,False,False,30.66852504646412
556,023497.jpg,False,False,False,37.35613766042671
557,154395.jpg,False,False,False,41.57675326342256
558,173216.jpg,False,False,True,27.646682067474014
559,040973.jpg,False,False,False,41.026738272879136
560,133882.jpg,False,False,True,17.077468730101653
561,116590.jpg,False,False,False,40.42065046132818
562,089669.jpg,False,False,False,39.41620505292969
563,043624.jpg,False,False,False,31.399307082387928
564,157073.jpg,False,False,False,32.84619596596319
565,153384.jpg,False,False,False,40.161919319956105
566,159633.jpg,False,False,False,49.588583010410616
567,201702.jpg,False,False,True,20.75687216085594
568,091118.jpg,False,False,True,19.037572871268388
569,057281.jpg,False,False,False,44.759479555081604
570,156644.jpg,False,False,False,32.826518712592076
571,043438.jpg,False,False,False,35.11008453983218
572,117927.jpg,False,False,False,37.41707550150212
573,100552.jpg,False,False,False,41.953335186175934
574,023887.jpg,False,False,False,28.884629202661905
575,123282.jpg,False,False,True,25.060540511403023
576,008511.jpg,False,False,True,26.954038367690114
577,091318.jpg,False,False,False,39.51141352494075
578,094922.jpg,False,False,False,32.147820228992465
579,121447.jpg,False,False,True,22.69717764484129
580,090460.jpg,False,False,False,44.60269040434633
581,061928.jpg,False,False,True,16.435474742596842
582,017178.jpg,False,False,False,41.59525671438111
583,085360.jpg,False,False,True,26.081086872423324
584,167598.jpg,False,False,False,32.81402123772985
585,102824.jpg,False,False,True,23.964476215027318
586,167564.jpg,False,False,False,29.767481285836833
587,150009.jpg,False,False,False,34.951735883703705
588,165759.jpg,False,False,False,30.23045012953949
589,091709.jpg,False,False,False,35.669962157318814
590,172413.jpg,False,False,True,22.508266417553358
591,090926.jpg,False,False,False,38.967413753306715
592,009946.jpg,False,False,False,35.38125968997984
593,092765.jpg,False,False,True,27.16609068711807
594,174372.jpg,False,False,False,30.036179284353853
595,088316.jpg,False,False,False,33.179799338383745
596,165247.jpg,False,False,True,25.335571022032994
597,174516.jpg,False,False,False,36.09212359063199
598,118386.jpg,False,False,False,32.666164665998856
599,126496.jpg,False,False,False,36.719842757285534
600,055713.jpg,False,False,False,28.240723803482968
601,139392.jpg,False,False,False,36.72557240991486
602,056572.jpg,False,False,False,32.677864667669084
603,106756.jpg,False,False,False,45.69673040312574
604,003299.jpg,False,False,False,41.156268848195246
605,116607.jpg,False,False,False,35.07623225710862
